,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,date
2193,22166900,Large 2 bedroom Moroccan oasis in the East Village,161915399,Lilia,Manhattan,East Village,40.72245,-73.98337,Entire home/apt,260,1,95,2019-08-25,4.53,1,295,2017-12-24
2194,22169350,The Lovely Suite,83926842,Silvia,Manhattan,Midtown,40.74649,-73.98684,Entire home/apt,130,4,39,2019-09-09,1.86,1,339,2017-12-23
2195,22191343,Light & Quiet Chelsea One Bedroom,162143245,Liza,Manhattan,Chelsea,40.745870000000004,-73.99889,Entire home/apt,229,3,2,2019-01-01,0.1,1,117,2018-01-02
2196,22192407,Heart of Manhattan. Just renovated home!,85854200,Steph,Manhattan,Theater District,40.76109,-73.98261,Entire home/apt,200,5,81,2019-08-28,4.18,1,152,2018-02-09
2197,22192417,Modern Lux 1 Bed in the Heart of Midtown Manhattan,162153544,Kendrick,Manhattan,Midtown,40.74496,-73.98114,Entire home/apt,277,3,82,2019-09-09,3.84,1,106,2017-12-13
2198,22193650,Gramercy Getaway,83637,Liana,Manhattan,Gramercy,40.738040000000005,-73.98503000000001,Entire home/apt,500,28,5,2018-04-08,0.24,1,173,2017-12-30
2199,22205672,Stylish studio,162258673,Mar,Manhattan,Washington Heights,40.85438,-73.93025,Entire home/apt,85,2,13,2018-09-06,0.64,2,353,2018-01-16
2200,22227015,Upper West Side Luxury! See fall in Central Park!,4332666,Andrew,Manhattan,Upper West Side,40.79492,-73.96816,Entire home/apt,400,3,10,2018-10-18,0.5,1,127,2018-01-19
2201,22231811,Stylish & Spacious 1BD in Central Harlem!,17430718,Natasha,Manhattan,Harlem,40.81537,-73.94067,Entire home/apt,135,3,25,2019-08-15,1.2,2,215,2017-12-29
2202,22251884,Authentic and Open Tribeca Loft,16897284,Hugh,Manhattan,Tribeca,40.71813,-74.00538,Entire home/apt,325,1,42,2019-09-07,1.98,1,150,2017-12-16
2203,22265411,Prime Upper East 2BR~Best Value,162280872,Izi,Manhattan,Upper East Side,40.77383,-73.94903000000001,Entire home/apt,150,60,6,2019-08-02,0.33,13,179,2018-03-16
2204,22265765,2Br~Prime Upper east~Central park~10 Min,162280872,Izi,Manhattan,Upper East Side,40.77466,-73.94748,Entire home/apt,150,30,5,2019-06-01,0.25,13,179,2018-02-02
2205,22289185,GREAT STUDIO APT BEST LOCATION IN NYC  3 ST AVE A,24715671,Julia,Manhattan,Midtown,40.74197,-73.98328000000001,Entire home/apt,221,29,1,2018-06-27,0.07,4,354,2018-06-27
2206,22291736,Perfect location -  Clean and spacious!,37172480,Ken,Manhattan,Hell's Kitchen,40.76565,-73.98708,Entire home/apt,220,2,56,2019-09-05,2.69,1,301,2017-12-28
2207,22294357,One bed near All transportation step from Park,113805886,Yaacov,Manhattan,Upper East Side,40.77746,-73.95043000000001,Entire home/apt,135,31,2,2018-01-08,0.1,29,347,2018-01-02
2208,22310190,COZY&QUITE WITH PARK AROUND THE BLOCK BARS & SHOPS,163103487,Raquel,Manhattan,East Village,40.72515,-73.98422,Entire home/apt,199,7,14,2019-08-15,0.77,1,331,2018-03-18
2209,22316072,Elegant Midtown Home,97417890,Angela,Manhattan,Kips Bay,40.744640000000004,-73.98037,Entire home/apt,299,2,64,2019-06-23,3.08,1,342,2017-12-29
2210,22340093,Newly Furnished 2BR~Prime UES~CPark~subway2 blocks,162280872,Izi,Manhattan,Upper East Side,40.774,-73.94932,Entire home/apt,150,30,4,2019-08-29,0.28,13,156,2018-07-15
2211,22345271,Apartment in Trendy and Vibrant Lower East Side,163384875,Sarah & Burak,Manhattan,Lower East Side,40.72002,-73.98893000000001,Entire home/apt,185,2,104,2019-08-25,4.94,1,102,2017-12-21
2212,22354598,Ideal studio in Midtown Manhattan,120762452,Stanley,Manhattan,Murray Hill,40.749790000000004,-73.97551,Entire home/apt,111,30,1,2019-04-06,0.19,50,339,2019-04-06
2213,22358421,Sex in the City Pad w/ Open City Views  PRIME UES!,163489115,Glen,Manhattan,Upper East Side,40.77795,-73.94653000000001,Entire home/apt,110,3,34,2019-08-20,1.64,1,293,2018-01-01
2214,22360132,Upper West Side Garden apartment,50578169,Joyce,Manhattan,Upper West Side,40.78242,-73.98380999999999,Entire home/apt,400,3,39,2019-09-04,2.02,1,107,2018-02-13
2215,22361100,Loft in Times Square with Roof Balcony,30368670,Juan,Manhattan,Hell's Kitchen,40.76282,-73.99184,Entire home/apt,275,180,5,2018-07-17,0.24,2,365,2017-12-24
2216,22370388,"Calming FiDi 1BR w/ lux Gym, Speakeasy + Doorman by Blueground",107434423,Blueground,Manhattan,Financial District,40.70637,-74.00941,Entire home/apt,298,30,1,2018-08-17,0.08,240,346,2018-08-17
2217,22378113,LT designer duplex penthouse 2 decks hot-tub bbq,1555783,Zhanna & Will,Manhattan,Tribeca,40.71667,-74.00877,Entire home/apt,900,14,3,2019-06-13,0.15,1,327,2018-02-01
2218,22420010,"The ""TriBeCa Loft"" #5 | A brand New 2 beds Loft",3231509,Annamaria,Manhattan,Tribeca,40.719120000000004,-74.0038,Entire home/apt,499,22,14,2019-03-06,0.7,6,362,2018-01-20
2219,22435019,Splendid on The Park,5076827,Diane And Craig,Manhattan,Harlem,40.80638,-73.94415,Entire home/apt,180,3,34,2019-08-24,1.85,2,190,2018-03-11
2220,22445969,crème de la crème  - Luxurious 1 BR Grand Central,61391963,Corporate Housing,Manhattan,Murray Hill,40.749340000000004,-73.9781,Entire home/apt,150,30,3,2019-08-31,0.67,93,287,2019-05-02
2221,22451363,Perfect block in NYC,164509613,Eduardo,Manhattan,Morningside Heights,40.804140000000004,-73.96498000000001,Entire home/apt,200,3,29,2019-08-08,1.53,1,179,2018-02-21
2222,22462752,Lower East Side - Perfect Escape in NYC! #6,158969505,Karen,Manhattan,Lower East Side,40.72145,-73.99257,Entire home/apt,240,30,4,2019-08-10,0.45,10,266,2018-12-22
2223,22464295,Lower East Side Newly renovated! #7,158969505,Karen,Manhattan,Lower East Side,40.72268,-73.99205,Entire home/apt,250,30,3,2019-04-30,0.29,10,282,2018-11-10
2224,22465657,Lower East Side - Amazing location! #10,158969505,Karen,Manhattan,Lower East Side,40.7224,-73.99268000000001,Entire home/apt,220,30,2,2018-12-16,0.14,10,343,2018-07-10
2225,22466002,Lower East Side Studio - Great location! #13,158969505,Karen,Manhattan,Lower East Side,40.7215,-73.99183000000001,Entire home/apt,170,30,1,2019-09-01,1.0,10,267,2019-09-01
2226,22466315,Lower East Side - Lovely Studio! #14,158969505,Karen,Manhattan,Lower East Side,40.721470000000004,-73.99181,Entire home/apt,170,30,5,2019-07-27,0.32,10,173,2018-06-09
2227,22478609,Manhattan -Top Location - Full Apartment,164806814,Nl,Manhattan,Midtown,40.75993,-73.96342,Entire home/apt,140,4,58,2019-09-08,2.99,1,262,2018-02-09
2228,22481246,1-bedroom apartment for up to  4 in Times Square.,92856787,Jessy,Manhattan,Hell's Kitchen,40.76011,-73.99571,Entire home/apt,250,1,88,2019-09-11,4.91,1,287,2018-03-25
2229,22485639,61st east room C manhattan private,164886138,Eliahu,Manhattan,Upper East Side,40.762209999999996,-73.96726,Entire home/apt,140,1,53,2019-09-02,2.74,11,296,2018-02-10
2230,22485685,Dina airbnb 61 street east D,164886138,Eliahu,Manhattan,Upper East Side,40.76015,-73.96226999999999,Entire home/apt,150,2,5,2019-08-14,0.51,11,352,2018-11-25
2231,22489858,61 st East room D Manhattan private,164886138,Eliahu,Manhattan,Upper East Side,40.76014,-73.96098,Entire home/apt,150,1,27,2019-07-19,1.57,11,335,2018-04-15
2232,22503885,Beautiful Apartment in Central Harlem,2694297,Dana,Manhattan,Harlem,40.81685,-73.93711,Entire home/apt,95,3,7,2019-09-02,0.4,1,102,2018-04-09
2233,22514608,"Hamilton Heights Sunny Studio, Manhattan",23834677,Kumar,Manhattan,Harlem,40.82788,-73.94440999999999,Entire home/apt,105,1,122,2019-09-10,5.95,2,249,2018-01-07
2234,22570065,1 Bedroom Apartment at great location in NYC,165887496,Antonio,Manhattan,Kips Bay,40.74451,-73.97836,Entire home/apt,150,1,93,2019-08-20,4.74,1,114,2018-02-03
2235,22583959,1 BR in Harlem,4373926,Sebastian,Manhattan,Harlem,40.82824,-73.94525,Entire home/apt,100,10,2,2018-09-01,0.13,1,152,2018-06-09
2236,22586352,Spacious 3 bedroom in Manhattan,166066107,Mia,Manhattan,East Village,40.72193,-73.98161999999999,Entire home/apt,280,1,71,2019-08-31,3.69,1,289,2018-02-14
2237,22636548,Spacious & Chic 2-BR Home in Manhattan,158563237,Annika,Manhattan,Inwood,40.86958,-73.9172,Entire home/apt,225,4,9,2019-05-19,0.56,1,340,2018-05-18
2238,22639188,Hells Kitchen - Midtown West - 1 Bedroom Apartment,2925596,Daniel,Manhattan,Hell's Kitchen,40.76464,-73.99361,Entire home/apt,200,5,50,2019-08-14,2.54,1,259,2018-01-31
2239,22647656,59th Street,15819815,Tobey,Manhattan,Midtown,40.7601,-73.96356,Entire home/apt,100,30,1,2018-03-26,0.06,1,110,2018-03-26
2240,22663674,2-bedroom in the heart of Upper West Side.,3889408,Jed,Manhattan,Upper West Side,40.782959999999996,-73.98252,Entire home/apt,545,2,50,2019-08-23,2.62,1,293,2018-02-19
2241,22673257,Studio Apartment Above Stephen Colbert Show,5079985,Teena,Manhattan,Midtown,40.76334,-73.98257,Entire home/apt,165,2,4,2018-04-17,0.21,1,247,2018-02-16
2242,22683699,Large 1 bdr apartment. 20 mins to Times square,42082112,Tatiana,Manhattan,Harlem,40.82779,-73.94716,Entire home/apt,95,4,39,2019-09-05,2.06,1,104,2018-02-22
2243,22686751,**Place to Be in Manhattan for Autumn & Holiday**,167208041,Abel,Manhattan,Harlem,40.82476,-73.94332,Entire home/apt,173,2,86,2019-08-29,4.34,1,139,2018-01-28
2244,22689939,HUGE One Bedroom East Village!,167258458,East Village,Manhattan,East Village,40.72162,-73.97774,Entire home/apt,135,3,53,2019-09-03,2.61,2,194,2018-01-13
2245,22699135,"Clean, Large 2 Bedroom Duplex Apartment w/ Patio",53978622,Narina,Manhattan,East Harlem,40.809540000000005,-73.93934,Entire home/apt,175,4,15,2019-08-29,0.84,2,251,2018-03-27
2246,22748332,Luxury Home in the Heart of Manhattan,891403,Waj,Manhattan,Kips Bay,40.74322,-73.98005,Entire home/apt,339,3,19,2019-04-05,1.09,1,342,2018-04-09
2247,22761054,Bright spacious Studio overlooking Manhattan,168121995,Mayra,Manhattan,Midtown,40.75241,-73.98558,Entire home/apt,120,456,3,2019-01-31,0.32,1,365,2018-12-10
2248,22791827,The LOFT#1 a contemporary 2 beds in Soho,3231509,Annamaria,Manhattan,NoHo,40.72919,-73.99322,Entire home/apt,449,6,5,2018-11-22,0.25,6,286,2018-01-30
2249,22797978,SEXY Grand Central Modern CHIC BRAND NEW PARK AVE,168465501,Ian,Manhattan,Murray Hill,40.7504,-73.97759,Entire home/apt,200,30,3,2019-05-31,0.23,4,347,2018-08-27
2250,22862882,Apartamento muy acogedor en Manhattan,29574418,Nancy,Manhattan,Washington Heights,40.8521,-73.93958,Entire home/apt,110,7,22,2019-08-31,1.14,1,237,2018-02-10
2251,22878805,Clean and Classy Central Park Studio,425702,Kim & John,Manhattan,Upper East Side,40.76805,-73.96765,Entire home/apt,169,1,74,2019-08-30,3.73,1,179,2018-01-27
2252,22884749,Apt 6,159435936,Jonathan,Manhattan,Upper West Side,40.78694,-73.97218000000001,Entire home/apt,100,31,3,2019-08-23,0.21,3,156,2018-07-22
2253,22905091,Charming Family Style Brownstone Apartment,169546851,Katiuscia,Manhattan,Upper East Side,40.76365,-73.96683,Entire home/apt,275,2,72,2019-08-22,3.92,1,221,2018-03-12
2254,22934602,Great Studio at the Time Square,48146336,Irina,Manhattan,Hell's Kitchen,40.76274,-73.99320999999999,Entire home/apt,125,30,3,2019-01-11,0.21,23,351,2018-07-13
2255,22938753,Luxury Studio near Central Park - Times Square,4920221,UBliss,Manhattan,Midtown,40.76551,-73.98315,Entire home/apt,189,29,3,2018-10-27,0.23,1,342,2018-08-11
2256,22950209,Chic Studio,170008285,Fernando And Ana,Manhattan,Midtown,40.74779,-73.98734,Entire home/apt,220,4,43,2019-09-05,2.23,1,324,2018-02-12
2257,22959643,Luxury Harlem Apartment,6329693,Nicole,Manhattan,East Harlem,40.80189,-73.94483000000001,Entire home/apt,130,1,5,2019-09-06,0.31,1,195,2018-05-14
2258,23020466,Private Harlem Studio w/ Jacuzzi Great Location!,8663057,Alli,Manhattan,East Harlem,40.80375,-73.93599,Entire home/apt,115,3,75,2019-09-01,3.93,2,124,2018-02-19
2259,23027784,Stylish Upper East Side Brownstone Studio,56283770,Lia,Manhattan,Upper East Side,40.76327,-73.96766,Entire home/apt,145,30,2,2019-08-03,0.67,6,109,2019-06-17
2260,23034152,Brand New Amazing 1 Bedroom Best Location,168465501,Ian,Manhattan,Upper West Side,40.7841,-73.97468,Entire home/apt,125,30,5,2019-05-17,0.3,4,287,2018-04-24
2261,23035859,Newly renovated 3 Bed 2.5 bath Full amenities,113805886,Yaacov,Manhattan,Upper East Side,40.77847,-73.95161999999999,Entire home/apt,350,31,2,2019-08-20,0.26,29,285,2019-01-25
2262,23036845,Renovated with view 3 bed 2 bath big Balcony,113805886,Yaacov,Manhattan,Upper East Side,40.77742,-73.95149,Entire home/apt,300,31,1,2019-01-03,0.12,29,285,2019-01-03
2263,23037820,Cozy 1 Bed one block from train and supermarket,113805886,Yaacov,Manhattan,Upper East Side,40.77748,-73.9514,Entire home/apt,135,31,1,2018-05-21,0.06,29,347,2018-05-21
2264,23039069,Cozy 2 Bed 2 bath  Pool in building,113805886,Yaacov,Manhattan,Upper East Side,40.77721,-73.94997,Entire home/apt,300,31,5,2019-01-02,0.27,29,348,2018-03-17
2265,23075098,Upper East Side Sweet Home,6968399,Lucille,Manhattan,Upper East Side,40.76913,-73.9499,Entire home/apt,162,10,30,2019-09-01,1.65,1,126,2018-03-19
2266,23091460,Lovely Central Park duplex w/ large outdoor patio,104425922,Matthew,Manhattan,Upper East Side,40.7773,-73.95652,Entire home/apt,225,2,12,2019-06-17,0.63,1,355,2018-02-16
2267,23092921,VIP Pristine 2BED Luxury Apt. Prime Midtown NYC,84749340,Pierre,Manhattan,Midtown,40.75403,-73.96938,Entire home/apt,280,1,92,2019-09-06,4.76,1,283,2018-02-11
2268,23107316,"Unique & Spacious, W Village. THE REAL THING!",171678641,Max,Manhattan,West Village,40.737159999999996,-73.99764,Entire home/apt,225,6,10,2019-04-29,0.66,1,278,2018-06-18
2269,23109325,Cheerful & spacious 1-bedroom by Columbia Medical.,86575539,Sharik,Manhattan,Washington Heights,40.84693,-73.94205,Entire home/apt,67,21,1,2018-02-09,0.05,1,243,2018-02-09
2270,23131496,Beautiful stylish studio in Midtown,99683151,Christina,Manhattan,Kips Bay,40.73799,-73.97821,Entire home/apt,160,3,40,2019-08-20,2.1,3,240,2018-02-19
2271,23195752,"WOW factor! Duplex 3br,2bath. Central Pk, Columbia",5162192,Amy,Manhattan,Upper West Side,40.79788,-73.96235,Entire home/apt,250,30,2,2018-12-10,0.16,12,266,2018-09-01
2272,23199948,Empire State Studio,172506981,Marlene,Manhattan,Midtown,40.74827,-73.98828,Entire home/apt,150,4,36,2019-09-11,2.08,1,325,2018-04-13
2273,23222680,Private 1-bedroom Apartment in the Lombardy,100829279,Ian,Manhattan,Midtown,40.76163,-73.97113,Entire home/apt,210,1,121,2019-08-28,6.34,3,241,2018-02-18
2274,23258639,Large Alcove Studio in the Heart of Chelsea,22412963,Anne,Manhattan,Chelsea,40.744820000000004,-73.99882,Entire home/apt,180,1,86,2019-09-06,4.87,2,222,2018-04-02
2275,23277230,2 bedrooms flat near Central Park,128579948,Giampiero,Manhattan,Upper East Side,40.766459999999995,-73.9676,Entire home/apt,500,2,63,2019-09-10,3.51,3,138,2018-03-25
2276,23292216,Lower East Side Oasis,173406651,Dan,Manhattan,Lower East Side,40.7196,-73.98133,Entire home/apt,300,3,33,2019-08-12,1.72,2,247,2018-02-17
2277,23369991,Manhattan Studio Apt Queen bed & Sofabed loveseat,174180669,Jenny,Manhattan,Harlem,40.818090000000005,-73.94168,Entire home/apt,179,2,43,2019-09-02,2.37,1,330,2018-03-18
2278,23377781,Riverside Delight,174255459,Jose,Manhattan,Washington Heights,40.83913,-73.9461,Entire home/apt,125,2,27,2019-09-02,1.59,1,118,2018-04-23
2279,23382647,Super Stylish Designer Apartment - Central Park,434632,Sonya,Manhattan,Midtown,40.763940000000005,-73.97825,Entire home/apt,375,4,7,2018-11-25,0.37,2,104,2018-02-27
2280,23432542,Quiet sanctuary in the heart of the UES,56283770,Lia,Manhattan,Upper East Side,40.76305,-73.96704,Entire home/apt,240,30,2,2019-06-05,0.12,6,137,2018-04-30
2281,23436576,1 bedroom with 3 beds in Times Sq/Fashion district,174816758,Kerri,Manhattan,Hell's Kitchen,40.7551,-73.99363000000001,Entire home/apt,200,3,97,2019-09-11,5.99,1,166,2018-05-16
2282,23451337,Spacious fully furnished studio apartment,83786650,Bridge,Manhattan,Upper East Side,40.759879999999995,-73.96115,Entire home/apt,100,30,6,2019-07-31,0.36,9,278,2018-04-28
2283,23478580,Prime Location 3 Bedrroms Apartment,9287155,Nick,Manhattan,Kips Bay,40.74265,-73.98066,Entire home/apt,450,30,16,2019-05-20,0.86,1,111,2018-03-08
2284,23496215,Charming Studio,175448639,Isabel,Manhattan,Midtown,40.74633,-73.98694,Entire home/apt,170,4,52,2019-08-26,2.98,1,305,2018-04-09
2285,23538486,"Posh Park Avenue 1BR w/ Gym, Doorman in Midtown by Blueground",107434423,Blueground,Manhattan,Murray Hill,40.748909999999995,-73.97887,Entire home/apt,238,30,1,2019-01-15,0.12,240,252,2019-01-15
2286,23544438,"Nolita One Bedroom, in heart of town very quiet",175900532,Wyatt,Manhattan,Nolita,40.724340000000005,-73.99531999999999,Entire home/apt,200,3,27,2019-09-07,1.62,1,124,2018-05-03
2287,23549904,Lofty 2 Bedroom in Top Gramercy Location!,24475565,Julien,Manhattan,Gramercy,40.73709,-73.98026999999999,Entire home/apt,250,2,40,2019-08-18,2.41,1,321,2018-05-04
2288,23554330,Turn-Key Studio - Upper East Side - great location,7951200,David,Manhattan,Upper East Side,40.77825,-73.94719,Entire home/apt,135,12,4,2018-12-01,0.24,1,205,2018-05-05
2289,23559210,Sweet Studio Manhattan,176038984,Elena,Manhattan,Midtown,40.74688,-73.98701,Entire home/apt,220,4,21,2019-09-02,1.15,1,319,2018-03-14
2290,23565947,Beautiful Studio,3163859,Marie,Manhattan,Upper West Side,40.79167,-73.97421,Entire home/apt,125,2,8,2018-12-31,0.44,1,195,2018-03-18
2291,23574875,Spacious One-Bedroom in the Hills of Inwood,176191548,Perla,Manhattan,Inwood,40.87188,-73.91936,Entire home/apt,85,1,2,2018-04-02,0.11,1,255,2018-03-04
2292,23586315,"Comfort, light and calm just 3 minutes from mid-town",76939238,Fiorella,Manhattan,Roosevelt Island,40.759879999999995,-73.95097,Entire home/apt,130,2,3,2018-04-10,0.17,2,323,2018-04-04
2293,23613805,Apartment near Grand Central. Great Location,176651039,Lindsay,Manhattan,Murray Hill,40.746809999999996,-73.97910999999999,Entire home/apt,140,300,1,2019-08-11,0.88,1,358,2019-08-11
2294,23626886,Excellent for Vacation or Business - Heart of NYC,176436884,Leona,Manhattan,Greenwich Village,40.7323,-73.99433,Entire home/apt,199,2,74,2019-08-15,3.99,1,125,2018-03-07
2295,23627524,Private Apartment steps from Central Park,2801739,Alysha,Manhattan,East Harlem,40.78757,-73.95402,Entire home/apt,194,1,22,2019-07-28,1.25,1,171,2018-04-02
2296,23627589,Garden Apartment,170444830,Pramila,Manhattan,Chelsea,40.751020000000004,-73.99840999999999,Entire home/apt,500,30,2,2018-03-09,0.11,1,180,2018-03-07
2297,23644523,Private & Peacful | Entire Place | High-Line,11243113,Terry,Manhattan,West Village,40.73976,-74.00953,Entire home/apt,200,10,11,2018-12-07,0.66,1,364,2018-04-29
2298,23668731,Family studio beside Empire State #68,177174475,Alberto,Manhattan,Midtown,40.74805,-73.9868,Entire home/apt,120,1,8,2019-03-26,0.46,18,261,2018-04-10
2299,23668732,Family Studio beside Empire State #3,177174475,Alberto,Manhattan,Midtown,40.74677,-73.98698,Entire home/apt,120,1,6,2019-03-30,0.35,18,211,2018-04-15
2300,23668734,Deluxe Studio view Empire State #10,177174475,Alberto,Manhattan,Midtown,40.74796,-73.98814,Entire home/apt,137,1,10,2019-05-05,0.84,18,144,2018-09-22
2301,23668735,Deluxe Apartment view Broadway #5,177174475,Alberto,Manhattan,Midtown,40.74731,-73.98821,Entire home/apt,163,1,12,2019-08-11,1.2,18,218,2018-11-18
2302,23668736,One Bedroom Apartment beside Empire State #9,177174475,Alberto,Manhattan,Midtown,40.746359999999996,-73.98680999999999,Entire home/apt,153,1,8,2019-08-12,0.48,18,248,2018-05-07
2303,23668737,Family Studio beside Empire State #53,177174475,Alberto,Manhattan,Midtown,40.74793,-73.98834000000001,Entire home/apt,120,1,3,2019-02-08,0.35,18,271,2018-12-28
2304,23668738,Deluxe Studio view Empire State #8,177174475,Alberto,Manhattan,Midtown,40.748259999999995,-73.98873,Entire home/apt,137,1,9,2019-08-12,0.94,18,133,2018-12-02
2305,23668739,Family Studio besides Empire State Building #59,177174475,Alberto,Manhattan,Midtown,40.74825,-73.98853000000001,Entire home/apt,120,1,3,2019-04-01,0.37,18,160,2019-01-15
2306,23668740,Deluxe Studio view Broadway #4,177174475,Alberto,Manhattan,Midtown,40.74657,-73.98691,Entire home/apt,163,1,9,2019-08-15,0.6,18,213,2018-06-24
2307,23668741,One Bedroom Apartment beside Empire State #4,177174475,Alberto,Manhattan,Midtown,40.7474,-73.98685,Entire home/apt,153,1,4,2019-06-27,0.24,18,219,2018-04-22
2308,23668742,Family Studio beside Empire State #52,177174475,Alberto,Manhattan,Midtown,40.74649,-73.98723000000001,Entire home/apt,137,1,6,2019-07-24,0.35,18,169,2018-04-21
2309,23668743,Family Studio near Empire State #56,177174475,Alberto,Manhattan,Midtown,40.74796,-73.98788,Entire home/apt,120,1,7,2019-06-01,0.44,18,217,2018-05-27
2310,23668744,One Bedroom Apartment beside Empire State #8,177174475,Alberto,Manhattan,Midtown,40.74767,-73.98883000000001,Entire home/apt,153,1,15,2019-07-28,0.88,18,225,2018-04-22
2311,23668745,Family Apartment One Bedroom beside Empire State #62,177174475,Alberto,Manhattan,Midtown,40.74653,-73.98716999999999,Entire home/apt,208,1,5,2019-07-07,0.33,18,174,2018-06-10
2312,23668746,One Bedroom Apartment beside Empire State #6,177174475,Alberto,Manhattan,Midtown,40.74706,-73.98689,Entire home/apt,153,1,7,2019-04-01,0.58,18,198,2018-09-14
2313,23668747,Deluxe Apartment Fith Ave View #89,177174475,Alberto,Manhattan,Midtown,40.74643,-73.98729,Entire home/apt,163,1,9,2019-09-01,0.55,18,264,2018-05-15
2314,23681735,1 Bedroom Apt with Terrace in East Village-Terrace,177353847,East Village,Manhattan,East Village,40.72619,-73.99019,Entire home/apt,400,4,9,2019-09-01,0.5,4,126,2018-03-21
2315,23683049,Luxurious Three Bedroom,80344984,Alexis,Manhattan,Harlem,40.827329999999996,-73.94937,Entire home/apt,245,3,33,2019-08-13,1.8,1,303,2018-03-14
2316,23692933,Luxury Townhouse w Balcony in West Village / Soho,170534355,Gabriella,Manhattan,West Village,40.728840000000005,-74.00285,Entire home/apt,200,5,57,2019-08-27,3.1,1,243,2018-03-11
2317,23702442,Sonder | 180 Water | Delightful 1BR + Rooftop,12243051,Sonder,Manhattan,Financial District,40.70753,-74.00514,Entire home/apt,190,29,1,2018-05-04,0.06,96,336,2018-05-04
2318,23713405,Sonder | 180 Water | Luxurious 1BR + Rooftop,12243051,Sonder,Manhattan,Financial District,40.70805,-74.00581,Entire home/apt,192,29,2,2018-08-17,0.12,96,348,2018-04-30
2319,23745732,*Prime East Village* Quiet & Spacious 2BR Flat,178062766,Andy,Manhattan,East Village,40.73114,-73.98869,Entire home/apt,325,5,49,2019-08-26,2.71,1,147,2018-03-20
2320,23749162,West Village Paradise - Large 1 bedroom,6989615,Emanuel,Manhattan,West Village,40.74069,-74.00546,Entire home/apt,175,3,18,2019-06-09,0.99,1,165,2018-03-19
2321,23765706,Beautiful Large 1br in the middle of Manhattan,25939370,Petar,Manhattan,Chelsea,40.750679999999996,-73.99811,Entire home/apt,172,30,7,2019-08-17,0.49,1,207,2018-07-14
2322,23766986,Chic & Modern 2 Bedroom On Upper East Side,178224519,Lisa,Manhattan,Upper East Side,40.7813,-73.94675,Entire home/apt,162,30,1,2019-08-15,1.0,8,289,2019-08-15
