,id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,date,year,x,y
15687,36527633,MidTown 1Bdrm - Sleeps 4 - Wholefoods across St,274577370,Michelle,Manhattan,Midtown,Entire home/apt,179,2,1,2019-07-22,0.56,1,166,2019-07-22,2019,-8233850.776845826,4976842.778944069
15688,36527876,"Amazing renovated apartment in midtown
Manhattan.",274624928,Jeki,Manhattan,Hell's Kitchen,Entire home/apt,230,3,2,2019-08-12,1.62,1,127,2019-08-08,2019,-8236956.590638959,4977536.47113915
15689,36528935,Stunning Bedroom w/ Bath,14767639,Olivio,Manhattan,Washington Heights,Private room,79,1,7,2019-09-03,3.89,1,69,2019-07-22,2019,-8230756.095001773,4989469.223084389
15690,36530844,Cozy Studio in Midtown East,24087489,Mariana,Manhattan,Midtown,Entire home/apt,115,2,1,2019-07-26,0.6,1,2,2019-07-26,2019,-8233771.740007363,4976681.120467447
15691,36533065,Chill Spacious Furnished Bedroom,274665786,Vincent,Manhattan,Harlem,Private room,52,3,5,2019-09-01,2.78,1,44,2019-07-22,2019,-8232474.86793962,4986373.600517576
15692,36538573,Artsy “True 2 BDR 2 Bathrooms” - Greenwich Village,274585740,John,Manhattan,East Village,Entire home/apt,170,1,6,2019-09-09,5.0,1,44,2019-08-09,2019,-8236453.426540573,4972514.194103014
15693,36552594,Beautiful Apartment Loft in New York City,262990767,Alfonsa,Manhattan,Kips Bay,Entire home/apt,320,1,1,2019-09-12,1.0,2,331,2019-09-12,2019,-8235552.851860054,4974250.687249593
15694,36552616,Garden apartment in Harlem brownstone,8637211,Judie And Steven,Manhattan,Harlem,Entire home/apt,99,30,1,2019-08-31,1.0,6,43,2019-08-31,2019,-8231608.802301249,4985598.377384393
15695,36554098,Private bedroom near Columbia Presbyterian MC,274792241,Rosa,Manhattan,Washington Heights,Private room,85,2,4,2019-09-08,2.45,2,167,2019-07-27,2019,-8230929.75340741,4989219.065001703
15696,36555913,Sunny Bedroom in Spacious Apartment,274795500,A,Manhattan,Inwood,Private room,95,25,2,2019-08-13,0.98,2,152,2019-07-15,2019,-8229837.709202728,4991756.259768049
15697,36556653,⭐️INCREDIBLE LOCATION HI CENTRAL PARK & TIMES SQ⭐️,274083946,Elton,Manhattan,Midtown,Entire home/apt,225,2,5,2019-08-29,2.78,1,246,2019-07-22,2019,-8234918.330762534,4977568.805451498
15698,36561208,"Luxurious, spacious, convenient - private elevator",19569903,May,Manhattan,Chinatown,Entire home/apt,280,1,5,2019-08-01,2.63,4,58,2019-07-19,2019,-8236660.480793447,4970553.297344971
15699,36563505,"Great Price, Gorgeous Views, Huge Room",137667436,Ashley,Manhattan,Washington Heights,Private room,52,1,4,2019-09-08,2.07,1,52,2019-07-18,2019,-8230747.189442508,4987718.251231762
15700,36563711,Heavenly Hell's Kitchen (spatious room in 2BR),74748584,Sebastian,Manhattan,Hell's Kitchen,Private room,99,3,6,2019-09-10,3.75,1,5,2019-07-28,2019,-8237305.020645142,4976299.029246877
15701,36564409,Amazing Loft in the heart of SOHO,157929824,Michael,Manhattan,Greenwich Village,Entire home/apt,899,1,1,2019-07-31,0.67,1,173,2019-07-31,2019,-8237602.243685559,4972226.277509626
15702,36566618,Charming and Comfy apartment in East Village,214517296,Geraldine,Manhattan,East Village,Entire home/apt,79,1,19,2019-09-11,9.19,1,154,2019-07-14,2019,-8235238.930896018,4971572.620806021
15703,36584483,Cozy room between Times Square and Columbus Circle,33238800,Anna,Manhattan,Hell's Kitchen,Private room,150,1,9,2019-08-25,4.66,3,141,2019-07-18,2019,-8236111.675703837,4977734.8879244225
15704,36585826,Private room near Gramercy Park,18225315,Alain,Manhattan,Stuyvesant Town,Private room,115,3,1,2019-08-26,1.0,1,343,2019-08-26,2019,-8234968.424533391,4972938.739653411
15705,36588434,Romantic condo with intimate outdoor space.,6184898,Evelyn,Manhattan,East Harlem,Private room,111,1,1,2019-09-02,1.0,1,159,2019-09-02,2019,-8231072.242355625,4982633.386195238
15706,36588670,Two-levels beautiful apartment on the top floor,224827088,Valentyn,Manhattan,Financial District,Entire home/apt,335,3,1,2019-07-27,0.61,2,26,2019-07-27,2019,-8238666.458017543,4968810.118607762
15707,36591207,Sunny West Harlem Oasis,275042725,Taylor,Manhattan,Harlem,Private room,70,1,3,2019-08-13,1.91,1,0,2019-07-28,2019,-8232247.776178402,4985108.562262015
15708,36591820,Cozy Room in the Heart of Chinatown,88774551,Megan,Manhattan,Lower East Side,Private room,100,2,1,2019-08-03,0.73,1,0,2019-08-03,2019,-8236738.404437002,4971014.476640611
15709,36593724,An Island Apartment in New York City,275061156,Donna,Manhattan,Roosevelt Island,Private room,80,4,9,2019-09-05,4.91,1,302,2019-07-21,2019,-8232001.760103749,4977533.531661515
15710,36596294,"★Single Bed in a 6-bed Female Dorm Room,City View★",274504714,Blue Moon,Manhattan,Lower East Side,Shared room,65,1,1,2019-09-06,1.0,6,362,2019-09-06,2019,-8236125.034042732,4970033.395178078
15711,36596427,"★Single Bed in a 6-bed Mixed Dorm Room,City View ★",274504714,Blue Moon,Manhattan,Lower East Side,Shared room,65,1,1,2019-09-04,1.0,6,356,2019-09-04,2019,-8236196.278516839,4970139.135752311
15712,36601987,Upper West Side Manhattan shared studio,6571805,Agata,Manhattan,Upper West Side,Shared room,55,3,2,2019-08-05,1.36,3,195,2019-08-01,2019,-8234867.123796768,4981829.052339617
15713,36602945,4 people bedroom Columbia presbyterian hospital,274792241,Rosa,Manhattan,Washington Heights,Private room,85,2,6,2019-09-10,3.33,2,136,2019-07-22,2019,-8231061.110406547,4989548.686406476
15714,36603655,Cozy bedroom in Harlem very close to express train,13246721,Jay,Manhattan,Harlem,Private room,51,1,2,2019-09-08,2.0,2,344,2019-09-07,2019,-8230714.906790179,4985936.702486371
15715,36603776,2 Bedroom Apartment in Heart of East Village,159470944,Kevin,Manhattan,East Village,Entire home/apt,195,3,8,2019-09-12,4.36,1,260,2019-07-21,2019,-8236088.298610771,4972340.855546234
15716,36604373,"Perfect West Village Apt, A la Carrie Bradshaw",71007971,Tanya,Manhattan,West Village,Entire home/apt,195,2,4,2019-09-08,2.07,1,5,2019-07-18,2019,-8238234.538393264,4973053.326041574
15717,36605700,Artistic 1 BR apt close to Central Park,17848391,Anastasia,Manhattan,East Harlem,Entire home/apt,130,2,2,2019-08-20,1.33,1,0,2019-07-30,2019,-8231299.3341168435,4981454.111305862
15718,36606490,"Cozy one bedroom apartment East Village, Manhattan",67452942,Ryad,Manhattan,East Village,Entire home/apt,200,2,3,2019-08-18,1.96,1,0,2019-07-29,2019,-8235747.660968942,4972458.372876307
15719,36612306,Stylish 2 bed furnished in Prime Location Near UN,275206011,Eran,Manhattan,Midtown,Entire home/apt,189,28,2,2019-09-08,0.98,1,290,2019-07-15,2019,-8233903.097006498,4976554.734794374
15720,36621453,Amazing rare duplex with the balcony in Chelsea!,223506143,Dayenne,Manhattan,Chelsea,Entire home/apt,175,1,5,2019-08-26,2.78,1,0,2019-07-21,2019,-8237115.777510792,4974501.931349504
15721,36627843,Breathtaking View 1B1B at heart of NYC,180397183,Xiao,Manhattan,Hell's Kitchen,Hotel room,299,1,1,2019-08-13,1.0,2,19,2019-08-13,2019,-8236639.330090197,4978124.384446413
15722,36629384,Well lit bedroom available in downtown NYC,188433028,Natasha,Manhattan,East Village,Private room,100,2,3,2019-09-02,1.64,1,3,2019-07-21,2019,-8236181.806983036,4973037.166341369
15723,36629436,Garden king-size bedroom in Harlem brownstone,8637211,Judie And Steven,Manhattan,Harlem,Private room,79,1,4,2019-09-03,1.97,6,0,2019-07-14,2019,-8231627.726614684,4985811.667929905
15724,36633503,"Clean, Safe, Quiet Midtown Times Square Experience",59518434,Kelly,Manhattan,Hell's Kitchen,Private room,92,1,10,2019-09-09,7.89,1,97,2019-08-07,2019,-8237023.382333434,4977568.805451498
15725,36634767,Garden + Sunroom Full Floor Apt Near Central Park!,258066921,Nathalie + Nick,Manhattan,Upper East Side,Entire home/apt,260,3,1,2019-08-03,0.71,1,184,2019-08-03,2019,-8233486.762110932,4977546.759317833
15726,36635974,"A Fantastic 3-Bedroom Apt, 17 Mins to Time Square",322344,OneStay,Manhattan,Harlem,Entire home/apt,299,3,1,2019-09-02,1.0,1,78,2019-09-02,2019,-8232214.380331164,4986361.831964046
15727,36639320,⭐High Floor Luxury Apt - Amazing Sunset & Sunrise!,231357949,Cesar,Manhattan,Chelsea,Entire home/apt,399,4,2,2019-08-13,1.3,1,4,2019-07-29,2019,-8237480.905440593,4976012.470637551
15728,36640546,☼Comfort in Central Manhattan ★Prime★ Subway+Buses,21979550,Mbayang,Manhattan,East Harlem,Private room,80,1,4,2019-08-28,2.5,4,243,2019-07-28,2019,-8230717.133179995,4982503.982490962
15729,36640918,"★Premier Room Two Twin Beds, City View★",274507936,Canal Loft,Manhattan,Chinatown,Private room,139,1,4,2019-08-24,2.18,4,338,2019-07-21,2019,-8237089.060833002,4970381.462214489
15730,36641644,♥ Comfy Room in Manhattan ★ Near NYC Attractions ★,21979550,Mbayang,Manhattan,East Harlem,Private room,85,1,5,2019-08-25,3.75,4,228,2019-08-05,2019,-8230768.340145759,4982724.558016961
15731,36642040,★Premier Quadruple Room 2 bunk Beds ★,274507936,Canal Loft,Manhattan,Chinatown,Private room,129,1,9,2019-08-17,4.82,4,289,2019-07-20,2019,-8237016.703163987,4970330.059129765
15732,36663696,Affordable Luxury in Uptown Manhattan,269311516,Liz And Robert,Manhattan,Washington Heights,Entire home/apt,159,1,20,2019-09-09,9.84,1,76,2019-07-15,2019,-8230868.527687474,4989607.54854399
15733,36667085,Beautiful Bedroom in the Heart of Manhattan,75423238,Alejandro,Manhattan,Kips Bay,Private room,130,2,5,2019-09-01,5.0,1,1,2019-08-16,2019,-8235740.9817994945,4974086.133211127
15734,36668085,Chinatown center with a lot of light,31617911,Yao,Manhattan,Little Italy,Entire home/apt,999,1,1,2019-07-13,0.48,1,0,2019-07-13,2019,-8237500.942948936,4970710.4483559225
15735,36669689,Penthouse in a luxury apartment at 42nd St,97892006,晨,Manhattan,Hell's Kitchen,Entire home/apt,200,20,1,2019-08-10,0.88,1,0,2019-08-10,2019,-8237394.076237775,4977268.982296584
15736,36671431,NYC so nice they named it twice... Smile,275627090,Bella,Manhattan,East Harlem,Private room,47,7,5,2019-08-12,2.54,1,344,2019-07-17,2019,-8231799.158630504,4981798.174298617
15737,36675378,Great Value Midtown West Room,23940070,Sid,Manhattan,Hell's Kitchen,Private room,92,30,1,2019-08-12,0.94,1,312,2019-08-12,2019,-8236951.024664418,4977282.209594676
15738,36694849,Pop Art 2 bedroom Apartment near Central Park,275801174,Alex,Manhattan,East Harlem,Entire home/apt,190,1,11,2019-09-02,5.79,1,37,2019-07-19,2019,-8230995.431906979,4982239.298438656
15739,36695857,Manhattan Affordable Luxury (Washington Heights),40761063,Liz,Manhattan,Washington Heights,Entire home/apt,130,1,14,2019-08-31,7.0,1,68,2019-07-16,2019,-8230682.624137848,4989345.614759198
15740,36696461,2BR apt  close to World Trade Center,275329583,Stan,Manhattan,Financial District,Entire home/apt,299,5,3,2019-08-14,2.37,1,144,2019-08-07,2019,-8238938.077575077,4969833.666101987
15741,36697133,Private Bedroom in Harlem,275822205,Jay,Manhattan,Harlem,Private room,81,1,11,2019-09-10,6.35,1,60,2019-07-24,2019,-8232113.079594542,4983224.54766321
15742,36698161,Corporate Apartment,228915442,Lu,Manhattan,Chinatown,Entire home/apt,340,4,3,2019-08-21,1.91,1,276,2019-07-29,2019,-8236761.78153007,4970553.297344971
15743,36698970,Sunset in Harlem on Hudson,275839005,Sabrina,Manhattan,Harlem,Private room,95,2,1,2019-09-02,1.0,1,47,2019-09-02,2019,-8232224.399085335,4986989.998352188
15744,36699439,Zillow  fresh,275811232,Natalia,Manhattan,Harlem,Private room,60,3,3,2019-08-05,1.58,3,88,2019-07-19,2019,-8232244.436593678,4983737.798968691
15745,36701061,Classic & Cozy Soho/West Village Studio,275324509,Carolyn,Manhattan,West Village,Entire home/apt,250,2,1,2019-08-13,0.94,1,28,2019-08-13,2019,-8237986.295928796,4972367.296822325
15746,36702060,Sunny one-bedroom in Washington Heights,19409609,Emilee,Manhattan,Washington Heights,Entire home/apt,90,3,1,2019-07-22,0.56,1,13,2019-07-22,2019,-8230178.346844556,4991030.64884883
15747,36703300,Amazing room with a high ceiling.,269895310,Lourdes,Manhattan,East Harlem,Private room,77,2,6,2019-08-28,3.83,1,152,2019-07-29,2019,-8230928.640212502,4983334.84294493
15748,36709021,Nature and the city,115063482,Ame,Manhattan,Inwood,Entire home/apt,120,2,2,2019-09-08,1.82,1,1,2019-08-11,2019,-8229429.166671516,4992740.9986887975
15749,36721166,"Apartment with 2 rooms, 3 blocks from CENTRAL PARK",46856603,Carolina And Elvis,Manhattan,Upper West Side,Entire home/apt,129,5,8,2019-08-25,4.14,1,21,2019-07-18,2019,-8235283.458692334,4980376.419803325
15750,36722750,Zillow fresh 1,275811232,Natalia,Manhattan,Harlem,Private room,60,3,6,2019-09-05,3.46,3,27,2019-07-24,2019,-8232062.985823684,4983639.264389743
15751,36727825,Manhattan lovely private room,267839371,Celine,Manhattan,Upper East Side,Private room,100,1,17,2019-09-06,8.36,3,305,2019-07-15,2019,-8232576.168676243,4979104.808595722
15752,36729458,Heart of SoHo,23946705,Celina,Manhattan,SoHo,Entire home/apt,145,2,6,2019-09-02,3.4,1,35,2019-07-23,2019,-8238035.276504745,4971693.066621721
15753,36731560,Cozy flat in Upper West,62502437,Franco,Manhattan,Upper West Side,Entire home/apt,160,3,2,2019-09-12,2.0,1,10,2019-09-12,2019,-8236561.406446642,4979069.529258158
15754,36731574,Gypsy skylight Greenwich village apartment,50237553,Allison,Manhattan,Greenwich Village,Entire home/apt,260,1,4,2019-09-08,4.0,1,4,2019-08-18,2019,-8237569.961033229,4972869.69465783
15755,36732615,Zen Room w/ private balcony at design home,38043348,Moises,Manhattan,Harlem,Private room,90,1,5,2019-08-30,2.78,3,0,2019-07-21,2019,-8231161.297948259,4984255.489517414
15756,36733368,15 minutes Times Square and Central Park,276115031,Memet,Manhattan,Harlem,Private room,44,1,2,2019-09-10,1.82,3,92,2019-08-12,2019,-8232641.84717581,4985791.074156642
15757,36733790,Quintessential West Village-Prime loc-True 1 br/ba,523555,Chenny,Manhattan,West Village,Entire home/apt,165,3,3,2019-09-06,2.81,1,90,2019-08-13,2019,-8237725.80832034,4973154.692043177
15758,36752413,Off the Park,69384230,Angela,Manhattan,Harlem,Entire home/apt,125,1,10,2019-09-06,5.45,1,89,2019-07-21,2019,-8232779.883344395,4983223.077067875
15759,36755561,UNION SQ Modern 1 BR w/ ELEVATOR FAM friendly APT,276273858,Peter,Manhattan,Gramercy,Entire home/apt,180,1,7,2019-09-07,4.77,1,203,2019-08-01,2019,-8235665.284545756,4972951.961091182
15760,36757354,Immaculate Designer 1br Apartment near subways,6779686,Sarah,Manhattan,Harlem,Entire home/apt,169,1,8,2019-09-07,4.53,1,320,2019-07-23,2019,-8231438.483480336,4984171.657082249
15761,36763187,Private Studio in Manhattan next to Central Park,91530723,Jamie,Manhattan,East Harlem,Entire home/apt,111,2,2,2019-09-08,2.0,1,62,2019-09-02,2019,-8230933.0929921325,4981995.207284587
15762,36763398,Charming Uptown studio with East River views,42074523,Jason,Manhattan,Upper East Side,Entire home/apt,150,1,2,2019-08-31,1.82,1,11,2019-08-12,2019,-8232162.060170492,4980104.44279214
15763,36763792,Half Brownstone Apartment in Heart of the City,22463377,Allison,Manhattan,Murray Hill,Entire home/apt,188,1,2,2019-09-02,2.0,4,33,2019-08-28,2019,-8235450.437928526,4975395.296022748
15764,36764083,⭐️ICONIC LOFT IN PRIME SOHO/GREENWICH LOCATION ⭐️,276331868,Alex (Gazmir),Manhattan,East Village,Entire home/apt,220,2,8,2019-08-28,4.53,1,313,2019-07-23,2019,-8236424.483472966,4971853.173722838
15765,36765918,Authentic Bright East Village NYC Apartment,72409996,Adib,Manhattan,East Village,Entire home/apt,220,3,1,2019-08-14,1.0,1,10,2019-08-14,2019,-8236525.784209588,4971773.854280781
15766,36766421,⭐️Large NYC Apartment Amazing Midtown Location ⭐️,267339926,Ardis,Manhattan,Midtown,Entire home/apt,178,2,7,2019-08-31,3.68,1,293,2019-07-19,2019,-8233669.326075832,4977069.105305562
15767,36771922,Luxury in Manhattan,243695681,Ianne,Manhattan,Hell's Kitchen,Private room,95,1,4,2019-09-06,2.35,1,135,2019-07-25,2019,-8237111.324731161,4977145.528378052
15768,36772573,1 BR apt next to Washington Sq (Manhattan),122553996,Andrea,Manhattan,Greenwich Village,Entire home/apt,300,7,1,2019-08-10,0.88,1,5,2019-08-10,2019,-8237749.185413406,4972722.792034654
15769,36772842,Better Place,276415398,Jp,Manhattan,Hell's Kitchen,Private room,100,2,5,2019-08-31,3.19,1,62,2019-07-29,2019,-8236412.238328978,4977759.874027547
15770,36773145,Bright Top Floor Tower - Two Blocks from Q Train,21554910,Philipp,Manhattan,Upper East Side,Private room,250,2,4,2019-08-27,3.33,1,66,2019-08-09,2019,-8232137.569882518,4979941.260221492
15771,36775394,Glamorous 3 Bedroom/3 Bath Brownstone Park Ave,253528452,Fab,Manhattan,Murray Hill,Entire home/apt,680,3,2,2019-08-26,1.36,1,172,2019-08-01,2019,-8235448.211538708,4975336.519521094
15772,36783928,Midtown Studio near Empire State Building,15880141,Moon Sik,Manhattan,Midtown,Entire home/apt,169,1,3,2019-08-26,1.84,1,1,2019-07-27,2019,-8236027.072890833,4974926.563254927
15773,36790576,Modern Spacious Unit in NoLita/SoHo,274523166,Mark,Manhattan,SoHo,Entire home/apt,250,1,10,2019-08-31,5.08,1,285,2019-07-17,2019,-8237659.016625864,4971318.514379611
15774,36793927,"Charming room at the crossroad of LES, SoHo",214869202,Joey,Manhattan,Lower East Side,Private room,115,1,11,2019-08-25,7.67,2,344,2019-08-02,2019,-8236402.219574807,4971531.493306377
15775,36794290,TOP LOCATION EAST VILLAGE PRIVATE BALCONY HIGH FL,39849968,Camila,Manhattan,East Village,Entire home/apt,220,5,4,2019-09-02,4.0,1,37,2019-08-22,2019,-8236014.827746847,4971505.054290821
15776,36795275,West Harlem Home Away From Home 2BD-1BA Oasis,63771370,Michael,Manhattan,Harlem,Entire home/apt,175,3,4,2019-08-16,2.61,1,244,2019-07-30,2019,-8231080.034719982,4986245.6182601405
15777,36796521,"Rustic & Warm, Spacious, Greenwich Village Apt",51419231,Marcello,Manhattan,Greenwich Village,Entire home/apt,225,3,7,2019-09-10,4.57,1,287,2019-07-30,2019,-8237602.243685559,4972502.44223932
15778,36799962,Quiet Brownstone Setting near Broadway,276606603,Rachel,Manhattan,Upper West Side,Shared room,50,1,11,2019-09-11,7.02,1,3,2019-07-29,2019,-8234094.566530663,4983165.72402257
15779,36800722,UPPER EAST SIDE LUXURY 2BR Apartment,144521264,Galia,Manhattan,Upper East Side,Entire home/apt,225,3,5,2019-08-25,4.17,1,0,2019-08-08,2019,-8233028.125808864,4976794.281120206
15780,36803810,Best View Modern Luxurious Huge 1BR in HudsonYards,270867109,Lori,Manhattan,Chelsea,Entire home/apt,298,3,1,2019-08-07,0.79,1,167,2019-08-07,2019,-8237583.319372124,4975693.592218996
15781,36804922,East side studio apartment,187008544,Jon,Manhattan,Kips Bay,Entire home/apt,180,1,1,2019-07-30,0.65,1,12,2019-07-30,2019,-8235015.178719523,4973642.438807597
15782,36806938,ROOM FOR 2 PEOPLE IN UPPER EAST SIDE(MANHATTAN),214137767,Anna,Manhattan,East Harlem,Private room,99,1,3,2019-08-24,3.0,2,152,2019-08-15,2019,-8231310.466065922,4980736.617234697
15783,36807180,UPPER EAST SIDE ! room for 3 people,206648175,Bella,Manhattan,East Harlem,Private room,99,1,2,2019-08-16,1.22,2,137,2019-07-27,2019,-8231277.070218684,4980989.498472434
15784,36807217,Lovely Room,262094761,Home,Manhattan,Hell's Kitchen,Private room,97,1,5,2019-08-28,3.26,1,108,2019-07-30,2019,-8236379.955676648,4977733.4181556385
15785,36808137,STUNNING Hudson River & Central Park Views,173603897,Nema,Manhattan,Theater District,Private room,85,2,7,2019-08-30,3.56,1,10,2019-07-17,2019,-8235797.7547398005,4977495.31853277
15786,36809501,Studio in Midtown Manhattan,276075986,Maicon,Manhattan,Midtown,Entire home/apt,199,7,1,2019-08-26,1.0,1,56,2019-08-26,2019,-8233849.663650918,4976365.159350321
15787,36811775,Nice&Quite 1BDR in Financial District!,6964879,Yuri,Manhattan,Financial District,Entire home/apt,230,1,8,2019-09-01,6.0,1,322,2019-08-05,2019,-8238791.13584723,4969570.793609451
